1.252000000000000000e+05,-7.691716917436729473e-01,1.342212256491599920e+00,-2.171454136678800051e+00,-1.515132997284759919e-01,-6.483744673176410345e-01,-9.735042531421339573e-01,-1.706657654142679892e+00,3.137445166913689909e-01,-1.982301846573760074e+00,-3.158127005665920084e+00,1.341571722168600100e+00,-3.299472369851720099e+00,1.247647373627370104e+00,-6.393372842766679831e+00,-5.320480161717740242e-02,-3.258046341289550174e+00,-3.348896097960460061e+00,2.173307143303349898e-01,-9.174079549293390201e-01,-1.022942520907370034e-01,-3.612229462166539895e-02,-7.535912027261190138e-01,-4.711339730131129666e-02,3.584927675368749789e-01,-2.874068156954660003e-01,4.765059570220809837e-01,2.505305613579730251e-01,2.509872229203409799e-01,4.000000000000000000e+01,1.000000000000000000e+00
3.558500000000000000e+04,-2.019000719381479847e+00,1.491269729263609900e+00,5.221815728671970296e-03,8.172532704637019974e-01,9.732522338733760048e-01,-6.392683127782919916e-01,-9.740729970787860292e-01,-3.146928891076589796e+00,-3.159073689020130103e-03,-1.216532176846090024e-01,2.436960576615439938e-02,-1.073812240384959926e+00,-2.002769109191690156e+00,-8.954336207517219481e-01,1.748936301080119993e+00,-1.035270236207049971e-01,2.031195749731930178e+00,3.175983567774199878e-01,3.867606369241399777e-01,-1.029964682497819917e+00,2.839596107964439842e+00,-1.185442840968409905e+00,-1.428118758018540047e-01,-8.610293841133290216e-02,-3.291132535224249867e-01,5.236012263772880093e-01,6.262827713978780242e-01,1.524399380586690111e-01,7.600000000000000089e-01,1.000000000000000000e+00
8.169000000000000000e+03,8.573210037659529936e-01,4.093911827029139694e+00,-7.423893589485589750e+00,7.380244517886620059e+00,9.733660228886880095e-01,-2.730761516580570092e+00,-1.496497056334439968e+00,5.430151726929219880e-01,-2.351190159332670060e+00,-3.944238497944350108e+00,6.355077736634039631e+00,-7.309747983823710271e+00,7.484505505774999845e-01,-9.057992529437450813e+00,-6.489449090747859694e-01,-1.073116526927279990e+00,1.524500915260250000e+00,1.831363532836079999e+00,-8.972441122415469872e-02,4.833026504952839808e-01,3.750262851290169785e-01,1.453998533477819932e-01,2.406032650097560122e-01,-2.346492227101570072e-01,-1.004880947200440078e+00,4.358319162418379800e-01,6.183238051684819547e-01,1.484689443793970054e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.109200000000000000e+04,3.782745040060089825e-01,3.914796788669919980e+00,-5.726872015366270219e+00,6.094140958828639931e+00,1.698875264050220046e+00,-2.807313946883399858e+00,-5.911182128372129974e-01,-1.234955930866590001e-01,-2.530712813908320147e+00,-5.153094609899260270e+00,4.654088422543010140e+00,-7.839538997623489713e+00,1.371818580335810056e+00,-9.634689712636120618e+00,-7.395968558428259731e-01,-6.632039456734779570e-01,8.919345405348989564e-01,9.786756390750059875e-01,-2.005476602746460113e+00,4.404394408938759886e-01,1.498956830769110071e-01,-6.019672455290849822e-01,-6.137243355394990107e-01,-4.031136878194109818e-01,1.568445255977999997e+00,5.218839340023300188e-01,5.279377498813520031e-01,4.119104058345119945e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.835700000000000000e+04,1.232604469819710058e+00,-5.489311831571089817e-01,1.087872669018230098e+00,8.940818199789669629e-01,-1.433054899047010000e+00,-3.567971421708859836e-01,-7.174921971602330473e-01,3.166531089953089888e-03,-1.003967327306790058e-01,5.431872560057799948e-01,-1.039417068354780094e+00,2.852616087517920174e-01,-2.060065677524380023e-01,-4.985217757501019809e-01,-1.064108450718270094e+00,-2.156036543153299956e+00,5.647610984056320449e-01,8.378566596485279572e-01,-7.289897603437860418e-01,-5.762740614149689522e-01,-4.486705166188719729e-01,-5.175679679492669605e-01,1.283333527297609959e-02,6.992167280098320337e-01,5.272579805202479708e-01,-3.226065030479909890e-01,8.080543743863100037e-02,3.542718201314810217e-02,1.958999999999999986e+01,1.000000000000000000e+00
9.107500000000000000e+04,-1.855060701849980065e+00,1.554963606977179946e+00,-1.405808828501069918e+00,6.693273457413160266e-01,-2.802295201064650132e-01,1.178652467332029996e+00,-3.459979066114919899e+00,-2.815154953125989845e+00,1.242228765122419976e+00,-4.156354479653820100e+00,2.209440751859229835e+00,-5.122314109311029817e+00,6.612971061715600118e-01,-3.103937719521089988e+00,-2.410869731923880099e+00,-2.425015632178860070e+00,-3.960622689099889904e+00,-1.250177880380360096e-01,6.003972884272299471e-01,5.369164580291929667e-01,-9.530830666309840493e-02,9.466289184711199622e-01,-2.974029590673050172e-01,-3.683438912071029803e-01,1.987311562873589899e-01,-7.859059195664640229e-02,3.667093558893240179e-01,7.376671682780959471e-02,3.875999999999999801e+01,1.000000000000000000e+00
1.460260000000000000e+05,1.894036289530560024e+00,1.905806042505520104e+00,-3.515730077112809937e+00,4.508913150922180257e+00,2.044466244556890189e+00,-1.420467618217740036e+00,1.057480445905699895e+00,-2.811573478265890214e-01,-1.832603814167000023e+00,-6.284631952720870496e-01,2.220794913819239991e+00,-7.410878883463519751e-01,-7.637193779382579484e-01,-4.942612416078450366e+00,-1.378290620175079972e+00,2.244215779071609962e+00,3.702065290907559980e+00,2.256811532359380035e+00,-1.950060331910669964e+00,-1.601634793888210007e-01,-1.447130355593340134e-01,-3.101082791315959986e-01,-1.015300274275289932e-01,-4.149601722746559807e-01,3.765968500345500125e-01,1.507776987048199957e-01,-1.371157793660710000e-02,4.808365873881369906e-02,2.220000000000000195e+00,1.000000000000000000e+00
1.429610000000000000e+05,4.578453993784660225e-01,1.373769480706940049e+00,-4.889260093482269975e-01,2.805350941149050037e+00,1.777386059881679969e+00,1.004920603624659958e-01,1.295015919744519906e+00,-1.358572176313440072e-01,-1.695822455898879921e+00,9.550044668017979577e-01,-1.702228401356590037e+00,-2.400563284920879947e-01,4.564750525818139781e-01,1.395674172651520106e-01,-1.890974492517579986e+00,3.723792991235250205e-01,-7.982010845542809596e-01,-6.970616083741499880e-01,-1.497152232942390082e+00,-2.647047522813730236e-01,1.055930157895410004e-01,3.710144244171479921e-01,5.110471688734619794e-02,4.015241966139549978e-01,-7.247658169750510471e-01,-2.028806964892239939e-01,9.212388101153699826e-02,9.495585372800240120e-02,0.000000000000000000e+00,1.000000000000000000e+00
8.090000000000000000e+03,-1.783228837227089913e+00,3.402793713076309956e+00,-3.822742265522049987e+00,2.625368152766439866e+00,-1.976415411362840047e+00,-2.731689012313080145e+00,-3.430559149490850057e+00,1.413203513993180005e+00,-7.769414945549160123e-01,-6.199881762741879854e+00,4.366713486314449888e+00,-8.243262433683129942e+00,3.457611652325789930e-01,-6.590550297051920303e+00,2.655760959321650239e-01,-3.028452388461519984e+00,-4.214486274856070303e+00,-1.213607847737250056e+00,-2.654215953748120249e-01,3.640891150144079935e-01,4.540319317363160079e-01,-5.775258242014590371e-01,4.596653753626520067e-02,4.617000175922539862e-01,4.414616121781699681e-02,3.057044339185490123e-01,5.309809863467650493e-01,2.437455981221109957e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.629100000000000000e+04,-3.552172820343419968e+00,5.426460545591109685e+00,-3.731810319809560017e+00,6.679061807018960018e+00,-2.187543378841520170e+00,2.433940237611719848e+00,-8.748110358855790025e+00,-1.210828409701820085e+01,-2.856358514466899923e+00,-5.665861798540920091e+00,2.540835532068780100e+00,-6.147053583430330370e+00,1.796890641601259997e+00,-4.328988994622830155e+00,-1.500373747926150025e-01,-1.839004665471680067e+00,-3.354638140709619964e+00,-2.823072611752049932e-01,1.485923938599950089e-01,3.792666726754089890e+00,-5.688990271771429796e+00,2.510979556158940085e+00,9.539328616846759479e-01,-5.425062282246869705e-01,-6.201520159859560399e-01,4.060128667093059751e-01,2.302516338624630010e-02,1.647406059772439924e-01,3.359000000000000341e+01,1.000000000000000000e+00
1.693470000000000000e+05,1.378558997341269965e+00,1.289380937110560010e+00,-5.004246784411369831e+00,1.411849841944099904e+00,4.425806355677819881e-01,-1.326535933833600023e+00,-1.413169955907120023e+00,2.485254676271750063e-01,-1.127395934170809966e+00,-3.232153175395140021e+00,2.858465815669600119e+00,-3.096914898351540213e+00,-7.925324361777480453e-01,-5.210140845725839576e+00,-6.138032638505139804e-01,-2.155296885352210090e+00,-3.267115681066480093e+00,-6.885054626834600233e-01,7.376572174776669932e-01,2.261379455007030137e-01,3.706118572324940130e-01,2.823444541406969904e-02,-1.456404291971540033e-01,-8.104940691077690273e-02,5.218745019594549506e-01,7.394672560560590080e-01,3.891518435206239857e-01,1.866365475226869908e-01,7.600000000000000089e-01,1.000000000000000000e+00
1.402930000000000000e+05,9.510252186662599971e-01,3.252926365034599865e+00,-5.039104740369570123e+00,4.632410979836469878e+00,3.014501279574750114e+00,-1.349570138319809987e+00,9.809402715963839725e-01,-1.819539455911709958e+00,-2.099048904562209827e+00,-1.347556714509710041e+00,2.680578179902159963e+00,-1.462945176488100074e+00,-7.053970680566440388e-01,-7.445295833744440372e+00,-5.613315219515240262e-01,3.139655658830689866e+00,5.665429068347940245e+00,3.790316211843749894e+00,-1.909798619466859915e+00,-3.814437222928370175e-01,1.404524058292869970e+00,-7.605491750702659814e-01,3.582923417003849864e-01,-1.185941564467589915e+00,-1.286176716375740048e+00,3.653025161088900206e-04,1.696619616280299891e-01,1.082756932174570030e-01,7.700000000000000178e-01,1.000000000000000000e+00
3.592600000000000000e+04,-3.896582591673360074e+00,4.518354703497529989e+00,-4.454027240412529842e+00,5.547453347188789685e+00,-4.121458572656849562e+00,-1.163406657851050019e+00,-6.805053053035519994e+00,2.928356253999710113e+00,-4.917129599335280155e+00,-6.600460621506759828e+00,3.367845608154819814e+00,-7.888977519509880132e+00,1.682603466673350034e+00,-7.628651915973260422e+00,7.792459956831839785e-01,-7.533404329427959567e+00,-1.406462394131139959e+01,-4.960108633083310181e+00,2.525784924244740104e+00,7.572867265520779601e-01,1.691042030011220110e+00,9.200205771877080219e-01,-1.511038932323960082e-01,1.100687822983630049e-02,8.030326690860779826e-02,4.121913514235259757e-01,6.357888709825120221e-01,5.010495504849620252e-01,4.559999999999999609e+00,1.000000000000000000e+00
7.685700000000000000e+04,1.140207953711390054e+00,1.156431078738729967e+00,-1.471577967408189913e+00,2.076278404546739953e+00,7.748090587455509493e-01,-1.002531951912309927e+00,2.649479294096629967e-01,1.316226057647239961e-02,2.488353393205230135e-01,-2.100666512783090134e+00,7.632048408437870357e-01,-9.449164790293800298e-01,-1.419034471422019994e+00,-4.683619695850180342e+00,5.192823012495300095e-01,9.084540833676090221e-01,4.133666668891669893e+00,1.306204525117850013e+00,-1.094716474322519950e+00,-1.250972583028069907e-01,-3.878949805689069774e-01,-8.668119362058379629e-01,-1.215826399007829961e-01,-3.561085863494690140e-01,6.345728107831879461e-01,-3.063110233979939867e-01,9.408681792311640590e-02,1.210647284841230020e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.415200000000000000e+04,-4.710528782305670070e+00,8.636214389679759407e+00,-1.549622200367829983e+01,1.031334937328450074e+01,-4.351340982870479657e+00,-3.322688735439229823e+00,-1.078837283873880004e+01,5.060381120249790143e+00,-5.689311187769980016e+00,-1.171218662428750079e+01,1.115249059858370018e+01,-1.655819714093760098e+01,3.026445224063620265e-01,-1.747592128285659996e+01,-4.123932673310710117e-01,-1.022220316960400055e+01,-1.379914764469869937e+01,-5.008585178589569864e+00,1.162026147806930032e+00,1.434239779419060001e+00,1.990545351352899894e+00,2.237850025727360082e-01,5.544084285633370524e-01,-1.204041596231540057e+00,-4.506845947302580146e-01,6.418360593754920407e-01,1.605957624792649918e+00,7.216436145060609597e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.822200000000000000e+04,-1.322789063219560024e+00,1.552768211269639931e+00,-2.276920703626379883e+00,2.992117391246179814e+00,-1.947063920173190077e+00,-4.802882503845269935e-01,-1.362387523180470073e+00,9.532422265986130183e-01,-2.329628859923889905e+00,-3.393553481151720064e+00,3.128439692177599873e+00,-3.570393730781070030e+00,-5.951981914744629565e-01,-3.988415054796230041e+00,9.959058424197220205e-01,-2.843784558551440078e+00,-4.826246116071610359e+00,-7.038834648644729519e-01,2.152214557707559983e+00,9.884934868889909687e-01,6.149689967526590362e-01,-1.951997172774619926e-01,5.907112617008389854e-01,-2.333776638850380003e-01,-1.642852867851830045e-01,-2.774978705345499952e-01,4.286100847349210152e-01,2.463937461803510087e-01,2.700000000000000000e+02,1.000000000000000000e+00
1.108000000000000000e+04,-2.125489825979570035e+00,5.973555691733439588e+00,-1.103472722744460022e+01,9.007146871702349955e+00,-1.689450533971670110e+00,-2.854415285353129939e+00,-7.810440745258760309e+00,2.030869945958409861e+00,-5.902828122149839984e+00,-1.284093381813180024e+01,1.201891318161990085e+01,-1.776914346336380035e+01,-4.310356582300949868e-01,-1.921432549026139824e+01,-9.624645747480909952e-01,-1.026660918366409980e+01,-1.550339210006690038e+01,-5.494927642463290240e+00,-4.104809773927239891e-01,1.493774645549279967e+00,1.646518292659499894e+00,-2.784845108106440148e-01,-6.648412939743529870e-01,-1.164555369442020094e+00,1.701796413540459962e+00,6.908056147036899519e-01,2.119748733370309779e+00,1.108933403336169965e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.519800000000000000e+04,-1.590363520201129965e+01,1.039391714275040002e+01,-1.913360246468269921e+01,6.185968835404979771e+00,-1.253802091574419997e+01,-4.027030447084060327e+00,-1.389782659819850075e+01,1.066225178260070017e+01,-2.844953984820360215e+00,-9.668788912361250709e+00,7.394419410538629833e+00,-1.163563004847549998e+01,1.423276925455309927e+00,-8.640459100494780387e+00,-6.747195388929360105e-01,-7.695568788296189844e+00,-1.368413959446160000e+01,-4.777406039407259719e+00,1.268342773210290098e+00,1.501565410718940008e+00,1.577548224934560039e+00,-1.280137123131360077e+00,-6.012945268691940459e-01,4.040392146268680096e-02,9.955019711788599679e-01,-2.737427117291569845e-01,1.688135896397999991e+00,5.278307995737190339e-01,9.998999999999999488e+01,1.000000000000000000e+00
1.673380000000000000e+05,-1.374424388025929922e+00,2.793184611046410026e+00,-4.346572055446070060e+00,2.400731419932129906e+00,-1.688432714260410084e+00,1.111360925209390060e-01,-9.220376212627450219e-01,-2.149929975296009932e+00,-2.027473756109269942e+00,-4.390841922182789681e+00,1.241958175545919918e+00,-3.910521500188150146e+00,-1.225636299239529992e+00,-4.697996871287769771e+00,6.761083041069390065e-01,-2.077065541616020194e+00,-2.683520897908839853e+00,-5.259493325502180294e-01,4.223424448193400238e-01,6.501958557198880273e-01,-8.707785215550150060e-01,5.048491599946199893e-01,1.379942685098599908e-01,3.682745689756499741e-01,1.031366548035669989e-01,-4.142088280907439968e-01,4.549815848583519950e-01,9.671096423199150582e-02,3.490799999999999841e+02,1.000000000000000000e+00
1.010510000000000000e+05,-1.465315755796160024e+00,-1.093376877812090031e+00,-5.976784822794389829e-02,1.064784635306019966e+00,1.109508860015960074e+01,-5.430971283236689651e+00,-9.378025170866580495e+00,-4.464561396791010273e-01,1.992109614008880092e+00,1.785921771540069924e+00,1.368584534195109947e+00,-1.471696588343770040e+00,-7.247588461970499996e-01,3.442421995942150037e+00,-9.574032248550460311e-01,-1.626129418912160007e+00,1.418214959326550062e+00,-1.417916828398579909e+00,-1.651766180716990107e+00,-1.457610213558500067e+00,1.160623288335330017e+00,-1.259696808299600068e+00,-1.598164919095590086e+01,-8.836699352487330517e-01,-3.536716231611429784e+00,-5.929648884902699590e-01,6.755248331812250262e-01,4.248493517929020080e-01,9.200000000000000400e-01,1.000000000000000000e+00
4.174300000000000000e+04,-2.144411474221139979e+00,1.073499094976100077e+00,-2.773662944369560179e+00,1.384393730616940044e+00,-4.015477127309580396e+00,7.472354316221410109e-01,1.525637535472269990e+00,1.929878362053860097e-01,-2.431861965849159812e+00,-4.155837834496780125e+00,4.354774630251159628e+00,-2.872400109221069808e+00,4.688754622842190023e-01,-4.555666747510920267e+00,6.996714929815109896e-01,-2.901140776396339938e+00,-4.674667111228350436e+00,-2.213623252239210082e+00,1.296165049828889915e+00,6.681237870841260085e-01,1.446532797406399895e-01,-8.856816404512649621e-01,6.250986280629919900e-01,9.652689191943029934e-02,-1.894548956256250083e-01,5.329083140197490298e-01,4.230447216736660243e-01,-2.102663104097149960e-01,8.025199999999999818e+02,1.000000000000000000e+00
